交大智能八期,2室1厅1厨1卫,70.07㎡,jinniu,中楼层 (共6层),东南,105万,14986元/平米,2003年
鑫城府,2室2厅1厨1卫,74.03㎡,jinniu,中楼层 (共32层),西南,144万,19452元/平米,2015年
西锦国际二期,2室1厅1厨1卫,85.72㎡,jinniu,低楼层 (共32层),东南,218万,25432元/平米,2013年
西城星座,2室2厅1厨1卫,95.17㎡,jinniu,中楼层 (共18层),东南,133万,13975元/平米,2007年
锦城苑,3室2厅1厨2卫,136㎡,jinniu,低楼层 (共7层),东南,205万,15074元/平米,1999年
懋园九里居,2室1厅1厨1卫,77.86㎡,jinniu,中楼层 (共7层),南,138万,17725元/平米,2004年
顶峰水岸汇景,3室2厅1厨1卫,97.51㎡,jinniu,中楼层 (共33层),西南,200万,20511元/平米,2008年
惠民苑,2室2厅1厨1卫,77.12㎡,jinniu,高楼层 (共7层),西南,108万,14005元/平米,2000年
蓝色空间如意府,3室2厅1厨2卫,107.96㎡,jinniu,高楼层 (共6层),东南,160万,14821元/平米,2003年
映日荷花,2室1厅1厨1卫,57.98㎡,jinniu,高楼层 (共23层),西,86万,14833元/平米,2009年
金罗路4号,4室2厅1厨2卫,167.5㎡,jinniu,低楼层 (共6层),西北,217万,12956元/平米,1997年
花照壁小区二期,2室2厅1厨1卫,74.61㎡,jinniu,低楼层 (共7层),东南,106万,14208元/平米,1999年
北辰花园,3室1厅1厨1卫,92.31㎡,jinniu,高楼层 (共12层),南,145万,15708元/平米,2000年
锦西国际,2室1厅1厨1卫,32.97㎡,jinniu,高楼层 (共22层),西,71万,21535元/平米,2008年
人和逸景,4室2厅1厨2卫,176㎡,jinniu,中楼层 (共19层),西南,265万,15057元/平米,2002年
上层建筑,1室1厅1厨1卫,72.53㎡,jinniu,低楼层 (共27层),东南,132万,18200元/平米,2008年
德意馨苑,4室2厅1厨2卫,172.48㎡,jinniu,高楼层 (共6层),西南,278万,16118元/平米,2003年
筒车巷29号,3室1厅1厨1卫,68.8㎡,jinniu,中楼层 (共7层),东南,110万,15989元/平米,2000年
