楠极地,1室1厅1厨1卫,41.44㎡,,中楼层 (共12层),南,65万,15686元/平米,2004年
红星苑,2室2厅1厨1卫,98.06㎡,,低楼层 (共7层),东南,156万,15909元/平米,1997年
会所花园,3室2厅1厨2卫,158.05㎡,,高楼层 (共12层),西南,210万,13287元/平米,2002年
丽都帝景,2室2厅1厨1卫,82.16㎡,,高楼层 (共15层),东南,148万,18014元/平米,2007年
高速大厦,3室2厅1厨2卫,116.23㎡,,中楼层 (共26层),东南,210万,18068元/平米,2000年
正成城市乐章,2室2厅1厨1卫,69㎡,,中楼层 (共22层),西南,120万,17392元/平米,2014年
置信丽都花园城A区,3室2厅1厨2卫,142.69㎡,,低楼层 (共13层),西北,256万,17941元/平米,2006年
兴元丽园A区,2室2厅1厨1卫,65.59㎡,,低楼层 (共11层),东,86万,13112元/平米,2005年
干警宿舍,3室1厅1厨1卫,91.88㎡,,高楼层 (共7层),南,138万,15020元/平米,2000年
莱茵河畔,3室2厅1厨2卫,131.89㎡,,低楼层 (共18层),东北,265万,20093元/平米,2002年
阳光苑,3室2厅1厨2卫,135.72㎡,,中楼层 (共8层),东,180万,13263元/平米,2000年
中海龙湾半岛,3室1厅1厨2卫,141.72㎡,,高楼层 (共18层),南,400万,28225元/平米,2009年
正成城市乐章,2室2厅1厨1卫,81.61㎡,,低楼层 (共22层),东 东北,140万,17155元/平米,2014年
正成城市乐章,2室2厅1厨1卫,81.61㎡,,低楼层 (共22层),东 东北,140万,17155元/平米,2014年
锦官新城西区,3室1厅1厨2卫,134.68㎡,,低楼层 (共18层),西北,230万,17078元/平米,2003年
鹭岛国际一二期,5室2厅1厨2卫,222.17㎡,,高楼层 (共6层),南,460万,20705元/平米,2006年
金地花园,4室2厅1厨3卫,217㎡,,低楼层 (共4层),装修情况精装,405万,18664元/平米,2003年
幸福时光,1室1厅1厨1卫,51.08㎡,,中楼层 (共12层),东北,61.8万,12099元/平米,2003年
置信丽都花园城D区,4室2厅1厨2卫,168.89㎡,,高楼层 (共13层),东南,313万,18533元/平米,2009年
保利花园一期,3室2厅1厨2卫,96.03㎡,,低楼层 (共16层),西南,255万,26555元/平米,2011年
公行道1号,2室1厅1厨1卫,58.03㎡,,中楼层 (共6层),东,102万,17578元/平米,未知年建/
文化公寓,2室2厅1厨1卫,84.96㎡,,高楼层 (共7层),西,130万,15302元/平米,2001年
华宇蓉国府,2室2厅1厨1卫,85.97㎡,,中楼层 (共33层),北,290万,33733元/平米,2012年
金茂礼都,1室1厅1厨1卫,44.14㎡,,中楼层 (共28层),西,80万,18125元/平米,2005年
华宇蓉国府,1室1厅1厨1卫,45.48㎡,,中楼层 (共27层),西,135万,29684元/平米,2012年
华宇楠苑,3室2厅1厨2卫,110.22㎡,,中楼层 (共11层),南,239万,21684元/平米,2012年
双楠名城二期,4室2厅1厨4卫,266.28㎡,,高楼层 (共11层),东南,480万,18027元/平米,2007年
华都星公馆一期,6室2厅1厨3卫,179.1㎡,,高楼层 (共6层),南,192万,10721元/平米,2004年
武海西城锦绣,3室2厅1厨2卫,124.54㎡,,中楼层 (共18层),西,279万,22403元/平米,2014年
锦宏骏苑南区,5室2厅1厨2卫,243.46㎡,,高楼层 (共11层),东 西,528万,21688元/平米,2004年
红运花园佳苑,3室2厅1厨3卫,159.43㎡,,高楼层 (共7层),西南,175万,10977元/平米,1999年
洗面桥东一街3号,2室1厅1厨2卫,81㎡,,中楼层 (共7层),北,147万,18149元/平米,未知年建/
新界一期,2室2厅1厨1卫,88.5㎡,,高楼层 (共8层),东南,200万,22599元/平米,2008年
华宇蓉国府,2室2厅1厨2卫,88.38㎡,,高楼层 (共30层),西,280万,31682元/平米,2012年
一环路西一段69号,2室1厅1厨1卫,53.24㎡,,中楼层 (共5层),南,79万,14839元/平米,未知年建
双楠忆景,2室1厅1厨1卫,74.52㎡,,低楼层 (共9层),东北,135万,18116元/平米,2010年
武海中华锦绣,3室2厅1厨2卫,119.97㎡,,低楼层 (共15层),西北,198万,16505元/平米,2011年
花间兰庭,1室1厅1厨1卫,61.99㎡,,低楼层 (共14层),东,136万,21940元/平米,2009年
中华名园二期,2室1厅1厨1卫,88.06㎡,,高楼层 (共16层),东南,165万,18738元/平米,2009年
倪家桥路10号,3室1厅1厨1卫,75.09㎡,,中楼层 (共7层),南,125万,16647元/平米,2000年
中华园锦苑,3室2厅1厨2卫,143.7㎡,,中楼层 (共10层),南,288万,20042元/平米,2004年
巴黎阳光,2室2厅1厨1卫,91.15㎡,,中楼层 (共7层),西南,168万,18432元/平米,2003年
杜鹃花园,4室2厅1厨2卫,132.75㎡,,低楼层 (共15层),北,220万,16573元/平米,2006年
