神仙树馨苑,3室2厅1厨2卫,135.45㎡,,高楼层 (共22层),西南,220万,16243元/平米,2011年
仁和春天国际花园,4室2厅1厨2卫,167.82㎡,,中楼层 (共31层),东北,480万,28603元/平米,2014年
南城都汇汇雅园二期,2室2厅1厨1卫,86.66㎡,,低楼层 (共18层),北,215万,24810元/平米,2011年
时代晶科名苑,4室2厅1厨2卫,170.6㎡,,低楼层 (共23层),南,392万,22978元/平米,2013年
天府豪庭,3室1厅1厨2卫,103.83㎡,,低楼层 (共39层),南,248万,23886元/平米,2012年
东苑C区,4室2厅1厨2卫,153.83㎡,,中楼层 (共28层),南,330万,21453元/平米,2010年
城南名著,3室2厅1厨1卫,133.76㎡,,低楼层 (共11层),西北,280万,20934元/平米,2007年
成达佳园,3室2厅1厨2卫,171.27㎡,,低楼层 (共32层),东南,278万,16232元/平米,2009年
龙湖世纪峰景,3室2厅1厨2卫,128㎡,,高楼层 (共49层),西北,300万,23438元/平米,2017年
领馆区1号,4室1厅1厨2卫,143㎡,,低楼层 (共32层),南,220万,15385元/平米,2009年
盛南领地,4室2厅1厨3卫,191㎡,,高楼层 (共30层),南,310万,16231元/平米,2008年
中德英伦联邦A区,3室2厅1厨2卫,89.72㎡,,低楼层 (共33层),北,205万,22849元/平米,2013年
远大都市风景二期,3室2厅1厨2卫,148.07㎡,,低楼层 (共11层),西南,255万,17222元/平米,2005年
紫竹苑,3室1厅1厨2卫,138.51㎡,,中楼层 (共8层),东南,220万,15884元/平米,2001年
中海城南一号二期,4室2厅1厨3卫,193.6㎡,,低楼层 (共23层),南 北,660万,34091元/平米,2012年
公馆1881,4室2厅1厨4卫,214.34㎡,,高楼层 (共19层),东 北,546万,25474元/平米,2013年
鸿阁一号,2室1厅1厨1卫,75.86㎡,,中楼层 (共24层),东,130万,17137元/平米,2009年
尚郡,3室2厅1厨1卫,91.42㎡,,中楼层 (共29层),东 西,225万,24612元/平米,2014年
竺桂苑,2室1厅1厨1卫,59.76㎡,,高楼层 (共7层),东,75万,12551元/平米,1999年
南城都汇汇翠园一期,3室2厅1厨2卫,131.36㎡,,中楼层 (共16层),南 北,285万,21697元/平米,2009年
英郡三期,3室2厅1厨2卫,108.81㎡,,低楼层 (共34层),东南,230万,21138元/平米,2012年
成达佳园,4室2厅1厨2卫,181.46㎡,,高楼层 (共32层),南 北,320万,17635元/平米,2009年
润和原筑,2室1厅1厨1卫,96.07㎡,,中楼层 (共19层),南,115万,11971元/平米,2007年
鸿阁一号,3室2厅1厨2卫,107.84㎡,,中楼层 (共11层),南,220万,20401元/平米,2009年
东苑C区,3室2厅1厨2卫,141㎡,,低楼层 (共32层),南 北,335万,23759元/平米,2010年
城南名著,3室2厅1厨2卫,115.9㎡,,高楼层 (共18层),南,208万,17947元/平米,2007年
经典嘉苑,2室2厅1厨1卫,91.18㎡,,中楼层 (共6层),西南,150万,16451元/平米,2004年
复地雍湖湾,4室2厅1厨2卫,140.88㎡,,中楼层 (共31层),西,410万,29103元/平米,2012年
美洲花园三期,5室2厅1厨2卫,164.77㎡,,高楼层 (共6层),东,240万,14566元/平米,2006年
世豪瑞丽,2室2厅1厨1卫,81.03㎡,,高楼层 (共32层),西,186万,22955元/平米,2013年
锦尚天华,3室1厅1厨1卫,87.76㎡,,高楼层 (共33层),东,185万,21081元/平米,2014年
南苑小区B区,4室2厅1厨3卫,202.29㎡,,低楼层 (共16层),南,660万,32627元/平米,2008年
世纪欣园,4室2厅1厨2卫,198.51㎡,,低楼层 (共11层),东南,350万,17632元/平米,2005年
和平锦苑,1室1厅1厨1卫,37.96㎡,,低楼层 (共6层),南,60万,15807元/平米,1999年
天鹅湖北苑,1室0厅1厨1卫,51.25㎡,,中楼层 (共31层),东北,84万,16391元/平米,2007年
复地雍湖湾,1室0厅1厨1卫,39.52㎡,,高楼层 (共29层),北,56万,14171元/平米,2012年
军安卫士花园,3室2厅1厨2卫,124.34㎡,,中楼层 (共26层),南,198万,15925元/平米,2013年
华润凤凰城二期,4室2厅1厨2卫,126.27㎡,,低楼层 (共27层),东北,310万,24551元/平米,2010年
领馆区1号,4室2厅1厨2卫,117.73㎡,,低楼层 (共32层),南,215万,18263元/平米,2009年
城南晶座,1室1厅1厨1卫,57.4㎡,,高楼层 (共33层),南,100万,17422元/平米,2011年
城南名著,4室2厅1厨2卫,176.87㎡,,高楼层 (共18层),南 北,320万,18093元/平米,2007年
恩威玲珑南域,4室2厅1厨2卫,150.53㎡,,中楼层 (共16层),南 北,286万,19000元/平米,2011年
远大都市风景四期,4室2厅1厨2卫,126.7㎡,,高楼层 (共30层),西南,243万,19180元/平米,2010年
中海城南一号二期,4室2厅1厨2卫,193.38㎡,,中楼层 (共23层),东,750万,38784元/平米,2012年
南城都汇汇智园二期,3室2厅1厨2卫,144.76㎡,,中楼层 (共18层),南 北,350万,24178元/平米,2010年
天鹅湖花园,3室2厅1厨2卫,238.45㎡,,低楼层 (共32层),南,420万,17614元/平米,2008年
亿发苑,3室2厅1厨2卫,144.7㎡,,高楼层 (共7层),东,180万,12440元/平米,1999年
卡斯摩广场,2室2厅1厨1卫,71.44㎡,,中楼层 (共33层),东,128万,17918元/平米,2012年
香榭国际三期,2室2厅1厨1卫,55.6㎡,,中楼层 (共33层),北,78万,14029元/平米,2012年
翡翠半岛,3室1厅1厨2卫,122㎡,,中楼层 (共18层),东南,200万,16394元/平米,2009年
润兰花园,3室2厅1厨1卫,103.21㎡,,低楼层 (共6层),东,146万,14146元/平米,2006年
东苑C区,3室2厅1厨2卫,135.72㎡,,中楼层 (共32层),西南,310万,22842元/平米,2010年
南城都汇汇雅园二期,2室2厅1厨1卫,88.84㎡,,高楼层 (共18层),南,210万,23639元/平米,2011年
中海兰庭,3室1厅1厨1卫,88.32㎡,,高楼层 (共32层),西北,220万,24910元/平米,2008年
南城都汇汇雅园二期,2室2厅1厨1卫,88.84㎡,,高楼层 (共18层),南,210万,23639元/平米,2011年
天府欣苑东区,4室2厅1厨3卫,206㎡,,低楼层 (共16层),南 北,665万,32282元/平米,2009年
神仙树大院一期,3室2厅1厨2卫,141㎡,,中楼层 (共17层),西,365万,25887元/平米,2006年
中海城南华府,2室2厅1厨1卫,89㎡,,中楼层 (共30层),南,318万,35731元/平米,2013年
中德英伦联邦B区,4室1厅1厨2卫,129.91㎡,,低楼层 (共33层),东南,340万,26172元/平米,2015年
天府世家,4室2厅1厨2卫,139.94㎡,,中楼层 (共33层),北,490万,35016元/平米,2013年
中海城南一号一期,4室2厅1厨2卫,184.69㎡,,中楼层 (共24层),南 北,680万,36819元/平米,2012年
